consumo_energia,temperatura,consumo_medio_por_faixa_temp,hvac,hvac_eficiencia_media_dia,hvac_eficiencia_media_hora,hvac_eficiencia_media_temp,ocupacao,eficiencia_media_por_metro_quadrado_temp,consumo_energia_medio_hora,conforto_termico,consumo_medio_por_dia,kwh_medio_dia_por_pessoa,kwh_medio_hora_por_pessoa,umidade,iluminacao,iluminacao_eficiencia_media_dia,dia_semana_sabado,energia_renovavel
84.21998,26.76074,82.163315,1,0.012852781,0.012831094,0.012170882,4,0.042479113,77.93568,41.694324,77.80417,19.451042,19.48392,56.627907,1,0.012852781,0,17.907658
74.605385,20.714708,72.43486,1,0.012852781,0.013104677,0.013805508,0,0.037099387,76.30863,31.955452,77.80417,0.0,0.0,43.196198,1,0.012852781,0,10.22523
91.11998,29.828852,82.163315,1,0.012852781,0.01292318,0.012170882,3,0.043639887,77.38033,30.260216,77.80417,25.934723,25.793444,30.69158,0,0.0,0,19.209438
69.311,20.354013,72.43486,1,0.012852781,0.013441144,0.013805508,5,0.036864746,74.39843,30.77924,77.80417,15.560834,14.879686,41.204468,1,0.012852781,0,10.805103
88.32121,29.254833,82.163315,0,0.0,0.0,0.0,7,0.051236365,78.22316,35.245644,77.80417,11.1148815,11.174737,41.23645,1,0.012852781,0,3.42699
70.721,20.504496,72.43486,1,0.012852781,0.0129859345,0.013805508,6,0.06789148,77.00639,26.050968,77.80417,12.967361,12.834399,31.597443,1,0.012852781,0,23.430143
75.04312,27.065958,82.163315,0,0.0,0.0,0.0,5,0.0442796,77.27699,31.075546,77.80417,15.560834,15.455399,35.085133,0,0.0,0,13.097064
85.45715,28.706146,82.163315,0,0.0,0.0,0.0,0,0.05508253,76.3327,44.104534,77.80417,0.0,0.0,59.502922,1,0.012852781,0,25.083597
69.00908,21.932234,72.43486,0,0.0,0.0,0.0,4,0.043094944,76.2337,27.082722,77.80417,19.451042,19.058426,32.233208,0,0.0,0,10.380601
63.582138,21.301695,72.43486,0,0.0,0.0,0.0,7,0.056138564,77.61918,33.458923,77.80417,11.1148815,11.088454,45.61615,0,0.0,0,4.4198666
78.28347,25.657291,82.163315,1,0.012852781,0.013109584,0.012170882,8,0.074535005,76.28007,28.840935,77.80417,9.725521,9.535008,32.02458,1,0.012852781,0,4.8075733
93.95895,29.426907,82.163315,0,0.0,0.0,0.0,2,0.044448726,78.253,31.860365,77.80417,38.902084,39.1265,34.293823,1,0.012852781,0,11.442381
74.99538,21.208197,72.43486,1,0.012852781,0.013300267,0.013805508,7,0.04751247,75.18646,28.514816,77.80417,11.1148815,10.740923,35.821438,0,0.0,0,16.38253
87.42147,28.986916,82.163315,1,0.012852781,0.012720334,0.012170882,8,0.042590257,78.61429,42.564392,77.80417,9.725521,9.826786,56.141872,0,0.0,0,24.961586
75.571526,23.708672,72.43486,0,0.0,0.0,0.0,1,0.03890987,77.87319,35.022034,77.80417,77.80417,77.87319,46.335392,1,0.012852781,0,26.652575
70.46552,22.772453,72.43486,1,0.012852781,0.013091288,0.013805508,7,0.0494224,76.38668,39.694595,77.80417,11.1148815,10.912383,56.616737,0,0.0,0,22.599545
75.27845,27.319954,82.163315,0,0.0,0.0,0.0,8,0.048075374,79.14937,38.10396,77.80417,9.725521,9.893671,48.88796,0,0.0,0,11.603709
80.169044,25.897736,82.163315,1,0.012852781,0.013084531,0.012170882,7,0.07318761,76.426125,30.955658,77.80417,11.1148815,10.918017,36.01358,1,0.012852781,0,29.607824
78.6204,22.852928,72.43486,1,0.012679177,0.012822731,0.013805508,6,0.04236819,77.9865,39.165596,78.86947,13.144912,12.99775,55.47826,0,0.0,1,6.316338
97.77349,27.909832,82.163315,0,0.0,0.0,0.0,7,0.065051794,79.2671,32.390575,78.86947,11.267067,11.323871,36.87132,0,0.0,1,23.410276
79.54993,25.989016,82.163315,1,0.012679177,0.013236982,0.012170882,7,0.06305657,75.54592,29.73096,78.86947,11.267067,10.792274,33.472908,0,0.0,1,12.920971
82.558205,24.53216,72.43486,1,0.012679177,0.013117281,0.013805508,3,0.037863255,76.23531,37.279205,78.86947,26.289824,25.411772,50.026253,0,0.0,1,14.108624
69.586205,21.738926,72.43486,1,0.012679177,0.012967306,0.013805508,1,0.046843667,77.11702,36.340576,78.86947,78.86947,77.11702,50.94223,0,0.0,1,27.597734
82.95556,28.367308,82.163315,0,0.0,0.0,0.0,3,0.08184074,76.34572,31.41003,78.86947,26.289824,25.448572,34.45275,0,0.0,1,26.560087
83.341774,29.374035,82.163315,1,0.012679177,0.012831094,0.012170882,2,0.04253508,77.93568,35.45661,78.86947,39.434734,38.96784,41.539185,0,0.0,1,10.505579
77.1242,26.394123,82.163315,0,0.0,0.0,0.0,0,0.052954245,76.30863,36.363182,78.86947,0.0,0.0,46.33224,0,0.0,1,6.6224217
81.3908,29.45924,82.163315,1,0.012679177,0.01292318,0.012170882,8,0.051870488,77.38033,39.035454,78.86947,9.858684,9.672542,48.611664,1,0.012679177,1,15.492758
80.914055,22.778976,72.43486,0,0.0,0.0,0.0,8,0.044181354,74.39843,40.824234,78.86947,9.858684,9.299804,58.869495,1,0.012679177,1,24.872288
81.62876,24.165455,72.43486,0,0.0,0.0,0.0,9,0.05763935,78.22316,33.432297,78.86947,8.763274,8.6914625,42.69914,1,0.012679177,1,7.0880127
84.063156,27.456366,82.163315,1,0.012679177,0.0129859345,0.012170882,4,0.07572504,77.00639,31.458027,78.86947,19.717367,19.251598,35.45969,0,0.0,1,22.102974
77.26334,28.226551,82.163315,0,0.0,0.0,0.0,6,0.06923704,77.27699,41.6291,78.86947,13.144912,12.8794985,55.03165,1,0.012679177,1,20.927286
65.41066,21.691465,72.43486,0,0.0,0.0,0.0,8,0.044806372,76.3327,26.830832,78.86947,9.858684,9.541588,31.970198,0,0.0,1,11.19872
67.22824,20.61167,72.43486,0,0.0,0.0,0.0,8,0.037159573,76.2337,34.12656,78.86947,9.858684,9.529213,47.64145,0,0.0,1,4.928457
85.582825,27.323586,82.163315,1,0.012679177,0.012883414,0.012170882,9,0.07927989,77.61918,40.175728,78.86947,8.763274,8.624353,53.027874,1,0.012679177,1,2.0293803
67.84233,21.008114,72.43486,1,0.012679177,0.013109584,0.013805508,8,0.053159963,76.28007,35.67931,78.86947,9.858684,9.535008,50.350506,0,0.0,1,4.1409426
86.92061,26.13529,82.163315,1,0.012679177,0.012779063,0.012170882,8,0.063022405,78.253,37.31701,78.86947,9.858684,9.781625,48.49873,1,0.012679177,1,5.6676564
63.97862,20.417627,72.43486,1,0.012679177,0.013300267,0.013805508,9,0.06793254,75.18646,34.670696,78.86947,8.763274,8.354052,48.923763,0,0.0,1,17.361637
69.7039,25.555883,82.163315,1,0.012679177,0.012720334,0.012170882,6,0.05059046,78.61429,28.237053,78.86947,13.144912,13.102382,30.91822,0,0.0,1,2.8983552
77.9319,23.900948,72.43486,0,0.0,0.0,0.0,9,0.06554538,77.87319,40.266254,78.86947,8.763274,8.652576,56.63156,0,0.0,1,13.607249
79.51142,27.457018,82.163315,0,0.0,0.0,0.0,2,0.047226217,76.38668,41.163773,78.86947,39.434734,38.19334,54.87053,1,0.012679177,1,24.884317
83.98375,28.985186,82.163315,1,0.012679177,0.01263434,0.012170882,9,0.048135445,79.14937,32.04722,78.86947,8.763274,8.794374,35.109253,0,0.0,1,7.4838834
76.87445,24.978119,72.43486,1,0.012679177,0.013084531,0.013805508,0,0.06301429,76.426125,34.695908,78.86947,0.0,0.0,44.413692,1,0.012679177,1,19.695179
84.75911,26.82516,82.163315,1,0.0130070485,0.012822731,0.012170882,6,0.04364151,77.9865,34.53354,76.88139,12.813565,12.99775,42.24192,0,0.0,0,22.32286
64.29007,20.83867,72.43486,0,0.0,0.0,0.0,0,0.046046108,79.2671,34.950367,76.88139,0.0,0.0,49.06206,1,0.0130070485,0,4.227642
70.31639,22.67116,72.43486,0,0.0,0.0,0.0,3,0.04235266,75.54592,39.742016,76.88139,25.62713,25.181974,56.812874,0,0.0,0,13.997236
77.432434,22.231707,72.43486,1,0.0130070485,0.013117281,0.013805508,4,0.036552247,76.23531,30.013275,76.88139,19.220348,19.058828,37.794846,0,0.0,0,25.485874
70.547264,29.0079,82.163315,0,0.0,0.0,0.0,4,0.04825502,77.11702,38.55339,76.88139,19.220348,19.279255,48.098877,0,0.0,0,20.52733
62.902565,20.249289,72.43486,0,0.0,0.0,0.0,8,0.042320654,76.34572,32.716286,76.88139,9.610174,9.543215,45.18328,0,0.0,0,27.240707
70.17027,22.345512,72.43486,0,0.0,0.0,0.0,4,0.06194927,77.93568,31.501774,76.88139,19.220348,19.48392,40.658035,1,0.0130070485,0,5.558667
64.792175,22.039778,72.43486,0,0.0,0.0,0.0,7,0.036378738,76.30863,27.75032,76.88139,10.983056,10.901233,33.460865,0,0.0,0,4.57097
75.9114,29.62762,82.163315,1,0.0130070485,0.01292318,0.012170882,0,0.0486061,77.38033,32.97644,76.88139,0.0,0.0,36.325256,0,0.0,0,12.445111
82.733574,27.77171,82.163315,0,0.0,0.0,0.0,2,0.07395783,74.39843,37.09877,76.88139,38.440697,37.199215,46.425827,1,0.0130070485,0,10.265728
77.76877,23.993172,72.43486,0,0.0,0.0,0.0,0,0.054434817,78.22316,33.824905,76.88139,0.0,0.0,43.656643,1,0.0130070485,0,27.65707
82.76628,24.916752,72.43486,0,0.0,0.0,0.0,8,0.03964319,77.00639,41.11308,76.88139,9.610174,9.625799,57.309406,0,0.0,0,11.403863
62.81838,20.076317,72.43486,0,0.0,0.0,0.0,2,0.061706822,77.27699,26.391178,76.88139,38.440697,38.638496,32.70604,0,0.0,0,26.468857
75.72856,25.735554,82.163315,0,0.0,0.0,0.0,6,0.08033816,76.3327,33.183178,76.88139,12.813565,12.722117,40.630802,1,0.0130070485,0,1.9052541
67.26287,22.555876,72.43486,0,0.0,0.0,0.0,1,0.060390785,76.2337,40.086685,76.88139,76.88139,76.2337,57.617496,1,0.0130070485,0,26.314354
76.19931,23.19064,72.43486,1,0.0130070485,0.012883414,0.013805508,3,0.0387721,77.61918,41.106216,76.88139,25.62713,25.87306,59.021793,1,0.0130070485,0,8.784361
68.33142,20.562096,72.43486,0,0.0,0.0,0.0,6,0.036546342,76.28007,36.455112,76.88139,12.813565,12.713345,52.34813,1,0.0130070485,0,29.457067
78.51244,23.333557,72.43486,1,0.0130070485,0.012779063,0.013805508,7,0.048605047,78.253,36.361927,76.88139,10.983056,11.179,49.390297,0,0.0,0,23.607262
79.21063,25.524973,82.163315,0,0.0,0.0,0.0,5,0.07553136,75.18646,31.386871,76.88139,15.376279,15.0372925,37.248768,0,0.0,0,8.686977
83.16661,26.060152,82.163315,0,0.0,0.0,0.0,7,0.062321004,78.61429,33.24169,76.88139,10.983056,11.230613,40.423233,0,0.0,0,27.502861
68.447655,20.4782,72.43486,0,0.0,0.0,0.0,8,0.04685791,77.87319,33.022385,76.88139,9.610174,9.734149,45.56657,1,0.0130070485,0,11.024055
76.374344,24.419249,72.43486,0,0.0,0.0,0.0,5,0.054705728,76.38668,28.776115,76.88139,15.376279,15.277336,33.13298,1,0.0130070485,0,11.945495
74.83287,22.34677,72.43486,0,0.0,0.0,0.0,8,0.037129294,79.14937,33.142387,76.88139,9.610174,9.893671,43.938004,1,0.0130070485,0,14.728615
85.39366,25.32516,82.163315,1,0.0130070485,0.013084531,0.012170882,3,0.075858936,76.426125,35.046146,76.88139,25.62713,25.475374,44.76713,1,0.0130070485,0,6.777271
79.28492,29.618748,82.163315,0,0.0,0.0,0.0,2,0.06642553,77.9865,36.437134,76.06431,38.032154,38.99325,43.255524,1,0.01314677,0,6.4785366
71.94352,22.99213,72.43486,0,0.0,0.0,0.0,2,0.041958362,79.2671,33.58149,76.06431,38.032154,39.63355,44.17085,1,0.01314677,0,29.680456
66.26581,25.912647,82.163315,0,0.0,0.0,0.0,3,0.081798926,75.54592,41.696495,76.06431,25.354769,25.181974,57.480343,0,0.0,0,18.328018
74.84385,22.145748,72.43486,0,0.0,0.0,0.0,9,0.039524093,76.23531,37.482388,76.06431,8.45159,8.470591,52.819027,1,0.01314677,0,4.259275
82.97112,24.618448,72.43486,0,0.0,0.0,0.0,8,0.06740318,77.11702,33.722996,76.06431,9.5080385,9.639627,42.827545,0,0.0,0,12.744461
77.94264,23.526241,72.43486,1,0.01314677,0.013098312,0.013805508,6,0.063550234,76.34572,34.10424,76.06431,12.677384,12.724286,44.682243,1,0.01314677,0,7.6391754
71.99855,24.316137,72.43486,0,0.0,0.0,0.0,6,0.038215928,77.93568,35.708504,76.06431,12.677384,12.98928,47.10087,0,0.0,0,15.265638
58.09701,21.322771,72.43486,0,0.0,0.0,0.0,6,0.038090944,76.30863,31.91061,76.06431,12.677384,12.718105,42.49845,0,0.0,0,0.11406714
57.28564,20.63741,72.43486,0,0.0,0.0,0.0,2,0.07145249,77.38033,25.933414,76.06431,38.032154,38.690166,31.229422,0,0.0,0,12.88186
88.21239,26.603752,82.163315,1,0.01314677,0.013441144,0.012170882,3,0.043975145,74.39843,30.091345,76.06431,25.354769,24.799477,33.578938,1,0.01314677,0,0.39168277
69.106186,24.082312,72.43486,0,0.0,0.0,0.0,3,0.06454804,78.22316,34.890335,76.06431,25.354769,26.074387,45.69836,0,0.0,0,24.08391
80.22231,29.17552,82.163315,0,0.0,0.0,0.0,2,0.04414461,77.00639,38.237694,76.06431,38.032154,38.503197,47.299866,0,0.0,0,16.563929
77.91203,25.411293,82.163315,1,0.01314677,0.012940462,0.012170882,9,0.043507054,77.27699,31.286005,76.06431,8.45159,8.586332,37.160717,1,0.01314677,0,19.275053
83.02435,28.78847,82.163315,1,0.01314677,0.013100545,0.012170882,3,0.044698913,76.3327,41.6845,76.06431,25.354769,25.444235,54.580532,1,0.01314677,0,18.996151
89.10914,29.986664,82.163315,0,0.0,0.0,0.0,1,0.04396978,76.2337,43.359543,76.06431,76.06431,76.2337,56.732426,1,0.01314677,0,13.205018
72.979,22.99469,72.43486,0,0.0,0.0,0.0,7,0.040989853,77.61918,32.442978,76.06431,10.86633,11.088454,41.89127,1,0.01314677,0,16.616608
74.44559,25.874134,82.163315,0,0.0,0.0,0.0,7,0.05613517,76.28007,41.935753,76.06431,10.86633,10.897153,57.997375,1,0.01314677,0,16.323977
75.46515,25.823889,82.163315,0,0.0,0.0,0.0,9,0.04913314,78.253,32.565342,76.06431,8.45159,8.6947775,39.306797,1,0.01314677,0,26.718655
82.22346,24.11929,72.43486,1,0.01314677,0.013300267,0.013805508,4,0.043455414,75.18646,36.335754,76.06431,19.016077,18.796616,48.552223,1,0.01314677,0,11.136795
77.53641,25.026545,82.163315,0,0.0,0.0,0.0,6,0.057781268,78.61429,29.622173,76.06431,12.677384,13.102382,34.217804,1,0.01314677,0,5.159658
76.666824,23.722754,72.43486,1,0.01314677,0.0128413895,0.013805508,2,0.040560585,77.87319,36.414425,76.06431,38.032154,38.936596,49.1061,0,0.0,0,19.42621
63.290287,21.105906,72.43486,0,0.0,0.0,0.0,6,0.04371433,76.38668,31.891369,76.06431,12.677384,12.731113,42.676834,0,0.0,0,13.158711
76.080345,29.895994,82.163315,0,0.0,0.0,0.0,5,0.04807805,79.14937,34.616493,76.06431,15.212862,15.829874,39.33699,1,0.01314677,0,29.965328
83.5011,26.143976,82.163315,0,0.0,0.0,0.0,8,0.07470334,76.426125,28.18356,76.06431,9.5080385,9.553266,30.223143,0,0.0,0,9.787738
79.405975,23.918156,72.43486,1,0.012922432,0.012822731,0.013805508,4,0.041993476,77.9865,30.011742,77.38481,19.346203,19.496626,36.105328,0,0.0,0,23.249552
71.40115,23.038633,72.43486,1,0.012922432,0.0126155745,0.013805508,2,0.055494297,79.2671,28.868141,77.38481,38.692406,39.63355,34.697647,0,0.0,0,17.364193
67.62811,22.940666,72.43486,0,0.0,0.0,0.0,8,0.05013188,75.54592,36.312363,77.38481,9.673101,9.44324,49.68406,0,0.0,0,5.9558105
81.04818,27.519676,82.163315,1,0.012922432,0.013117281,0.012170882,3,0.05631772,76.23531,43.2767,77.38481,25.794937,25.411772,59.033722,0,0.0,0,25.258087
71.22118,20.26764,72.43486,1,0.012922432,0.012967306,0.013805508,5,0.06664589,77.11702,39.59464,77.38481,15.476962,15.423404,58.92164,1,0.012922432,0,17.838245
61.69542,20.083668,72.43486,1,0.012922432,0.013098312,0.013805508,6,0.038046446,76.34572,35.437668,77.38481,12.897469,12.724286,50.79167,0,0.0,0,4.5519156
75.26679,28.320133,82.163315,1,0.012922432,0.012831094,0.012170882,1,0.05653384,77.93568,33.885315,77.38481,77.38481,77.93568,39.4505,0,0.0,0,1.4788442
83.44636,24.221436,72.43486,1,0.012922432,0.013104677,0.013805508,4,0.07046112,76.30863,37.208126,77.38481,19.346203,19.077158,50.194817,0,0.0,0,29.09629
73.70148,23.551193,72.43486,1,0.012922432,0.01292318,0.013805508,8,0.04186761,77.38033,35.174484,77.38481,9.673101,9.672542,46.797775,1,0.012922432,0,4.7207394
77.627144,23.377386,72.43486,1,0.012922432,0.013441144,0.013805508,8,0.05590615,74.39843,36.72424,77.38481,9.673101,9.299804,50.07109,0,0.0,0,21.963152
77.452965,21.853117,72.43486,0,0.0,0.0,0.0,9,0.05731092,78.22316,35.598934,77.38481,8.598312,8.6914625,49.34475,1,0.012922432,0,26.808949
80.989,25.04804,82.163315,0,0.0,0.0,0.0,4,0.07499603,77.00639,42.046066,77.38481,19.346203,19.251598,59.044094,0,0.0,0,26.005238
87.70923,29.456558,82.163315,0,0.0,0.0,0.0,8,0.07174907,77.27699,34.20418,77.38481,9.673101,9.659624,38.951805,0,0.0,0,14.521079
83.50179,25.295158,82.163315,1,0.012922432,0.013100545,0.012170882,9,0.0473979,76.3327,35.14424,77.38481,8.598312,8.481411,44.99332,1,0.012922432,0,13.809476
60.397,22.025444,72.43486,0,0.0,0.0,0.0,6,0.058380015,76.2337,36.701057,77.38481,12.897469,12.705617,51.376667,0,0.0,0,11.254122
89.06661,28.362274,82.163315,1,0.012922432,0.012883414,0.012170882,3,0.054627597,77.61918,35.644836,77.38481,25.794937,25.87306,42.927402,1,0.012922432,0,8.580511
84.9943,26.24172,82.163315,0,0.0,0.0,0.0,5,0.0687975,76.28007,39.349476,77.38481,15.476962,15.256014,52.45723,1,0.012922432,0,15.498835
79.550224,20.824745,72.43486,1,0.012922432,0.012779063,0.013805508,4,0.04460309,78.253,35.05076,77.38481,19.346203,19.56325,49.276768,1,0.012922432,0,16.463346
76.855,27.221157,82.163315,1,0.012922432,0.013300267,0.012170882,1,0.07775771,75.18646,37.57969,77.38481,77.38481,75.18646,47.938217,1,0.012922432,0,24.151976
72.36662,20.58737,72.43486,0,0.0,0.0,0.0,2,0.047110427,78.61429,26.138779,77.38481,38.692406,39.307144,31.690187,1,0.012922432,0,23.306868
79.4303,24.028717,72.43486,1,0.012922432,0.0128413895,0.013805508,8,0.05571124,77.87319,35.926395,77.38481,9.673101,9.734149,47.824074,1,0.012922432,0,6.6728945
85.12667,25.812904,82.163315,1,0.012922432,0.013091288,0.012170882,4,0.044767156,76.38668,27.922785,77.38481,19.346203,19.09667,30.032665,0,0.0,0,0.92951053
72.598656,22.941532,72.43486,0,0.0,0.0,0.0,6,0.04318897,79.14937,26.53862,77.38481,12.897469,13.191562,30.135706,0,0.0,0,13.01873
77.66774,27.7651,82.163315,0,0.0,0.0,0.0,5,0.050855096,76.426125,36.78114,77.38481,15.476962,15.285225,45.79718,1,0.012922432,0,9.928099
56.038162,20.265192,72.43486,0,0.0,0.0,0.0,0,0.038343277,77.9865,38.417126,76.30124,0.0,0.0,56.56906,0,0.0,0,15.641383
73.15361,21.435133,72.43486,1,0.0131059475,0.0126155745,0.013805508,0,0.0468558,79.2671,31.24123,76.30124,0.0,0.0,41.04733,1,0.0131059475,0,13.256345
75.696396,24.101969,72.43486,1,0.0131059475,0.013236982,0.013805508,4,0.036805607,75.54592,36.27764,76.30124,19.07531,18.88648,48.453312,1,0.0131059475,0,8.520216
90.381645,29.229527,82.163315,1,0.0131059475,0.013117281,0.012170882,7,0.08009911,76.23531,35.157814,76.30124,10.900177,10.890759,41.0861,1,0.0131059475,0,15.858287
64.05449,21.777336,72.43486,0,0.0,0.0,0.0,7,0.07085611,77.11702,37.940056,76.30124,10.900177,11.016717,54.102776,0,0.0,0,7.6903596
62.86346,21.422945,72.43486,0,0.0,0.0,0.0,6,0.047479115,76.34572,29.05677,76.30124,12.716873,12.724286,36.690594,1,0.0131059475,0,12.2665205
69.789024,21.77191,72.43486,1,0.0131059475,0.012831094,0.013805508,3,0.061583262,77.93568,34.495544,76.30124,25.433746,25.97856,47.21918,1,0.0131059475,0,7.6013193
85.057304,29.31309,82.163315,0,0.0,0.0,0.0,8,0.043248218,76.30863,34.11505,76.30124,9.537655,9.538579,38.91701,1,0.0131059475,0,16.30744
83.889175,26.312115,82.163315,1,0.0131059475,0.01292318,0.012170882,8,0.06731679,77.38033,38.860413,76.30124,9.537655,9.672542,51.40871,0,0.0,0,5.986875
79.80725,28.056808,82.163315,1,0.0131059475,0.013441144,0.012170882,6,0.056269277,74.39843,40.155216,76.30124,12.716873,12.399738,52.253624,0,0.0,0,15.015815
62.742157,23.287663,72.43486,0,0.0,0.0,0.0,4,0.04566065,78.22316,35.344864,76.30124,19.07531,19.55579,47.402065,0,0.0,0,0.48153344
81.944786,26.5162,82.163315,0,0.0,0.0,0.0,1,0.052954078,77.00639,36.153957,76.30124,76.30124,77.00639,45.791718,1,0.0131059475,0,26.887024
86.11227,29.531305,82.163315,0,0.0,0.0,0.0,6,0.04617295,77.27699,32.652122,76.30124,12.716873,12.8794985,35.772938,1,0.0131059475,0,21.404604
76.39956,28.076279,82.163315,1,0.0131059475,0.013100545,0.012170882,5,0.0595946,76.3327,36.942352,76.30124,15.260248,15.266541,45.808426,1,0.0131059475,0,19.710749
74.36227,22.072063,72.43486,0,0.0,0.0,0.0,5,0.05095636,76.2337,28.39418,76.30124,15.260248,15.24674,34.716297,1,0.0131059475,0,21.236189
74.81633,22.701002,72.43486,0,0.0,0.0,0.0,6,0.03987993,77.61918,37.51124,76.30124,12.716873,12.93653,52.321476,1,0.0131059475,0,27.302574
75.96073,28.49553,82.163315,1,0.0131059475,0.013109584,0.012170882,2,0.07708435,76.28007,38.681007,76.30124,38.15062,38.140034,48.86649,1,0.0131059475,0,0.2908508
74.4414,23.224516,72.43486,1,0.0131059475,0.012779063,0.013805508,9,0.05285483,78.253,38.1064,76.30124,8.477916,8.6947775,52.988285,0,0.0,0,3.3908772
62.112137,23.10187,72.43486,0,0.0,0.0,0.0,6,0.040944718,75.18646,28.601276,76.30124,12.716873,12.531077,34.100685,0,0.0,0,24.724335
92.77188,28.211899,82.163315,1,0.0131059475,0.012720334,0.012170882,6,0.060450625,78.61429,39.528076,76.30124,12.716873,13.102382,50.84425,1,0.0131059475,0,1.3819426
80.91362,24.607834,72.43486,1,0.0131059475,0.0128413895,0.013805508,8,0.037422553,77.87319,28.36573,76.30124,9.537655,9.734149,32.123627,0,0.0,0,26.161345
67.39139,23.37363,72.43486,1,0.0131059475,0.013091288,0.013805508,1,0.042972747,76.38668,38.46595,76.30124,76.30124,76.38668,53.558273,0,0.0,0,15.337122
75.60213,23.669615,72.43486,1,0.0131059475,0.01263434,0.013805508,2,0.039827965,79.14937,40.09933,76.30124,38.15062,39.574684,56.52905,0,0.0,0,23.674976
76.457184,22.828182,72.43486,1,0.0131059475,0.013084531,0.013805508,2,0.043502193,76.426125,35.36802,76.30124,38.15062,38.213062,47.907856,1,0.0131059475,0,29.099882
81.26778,28.596087,82.163315,0,0.0,0.0,0.0,9,0.042168938,77.9865,38.000957,76.12729,8.458588,8.665167,47.405827,1,0.013135894,0,4.804036
91.14991,27.929216,82.163315,0,0.0,0.0,0.0,8,0.059845034,79.2671,32.433376,76.12729,9.515911,9.908387,36.93754,1,0.013135894,0,25.005335
79.697235,24.271896,72.43486,1,0.013135894,0.013236982,0.013805508,8,0.071986556,75.54592,29.79705,76.12729,9.515911,9.44324,35.322205,0,0.0,0,8.742296
73.88837,26.275698,82.163315,0,0.0,0.0,0.0,5,0.07131149,76.23531,28.405544,76.12729,15.225458,15.247063,30.535389,0,0.0,0,12.98449
74.97645,24.336224,72.43486,0,0.0,0.0,0.0,7,0.039662763,77.11702,32.79177,76.12729,10.875327,11.016717,41.24732,0,0.0,0,0.217783
80.94999,24.469723,72.43486,1,0.013135894,0.013098312,0.013805508,6,0.03702355,76.34572,36.879486,76.12729,12.687881,12.724286,49.289246,1,0.013135894,0,18.281553
63.92394,23.707598,72.43486,0,0.0,0.0,0.0,3,0.046147607,77.93568,26.861786,76.12729,25.375763,25.97856,30.015974,0,0.0,0,23.116764
80.79109,26.208168,82.163315,1,0.013135894,0.013104677,0.012170882,5,0.047841888,76.30863,32.509098,76.12729,15.225458,15.261726,38.810028,1,0.013135894,0,3.3144786
79.07794,23.306614,72.43486,0,0.0,0.0,0.0,2,0.047597453,77.38033,39.976753,76.12729,38.063644,38.690166,56.646893,0,0.0,0,17.138832
74.1181,20.250696,72.43486,1,0.013135894,0.013441144,0.013805508,8,0.047955364,74.39843,32.083473,76.12729,9.515911,9.299804,43.916252,0,0.0,0,14.238071
78.75149,28.34864,82.163315,0,0.0,0.0,0.0,4,0.051445812,78.22316,31.698738,76.12729,19.031822,19.55579,35.048836,0,0.0,0,3.1377072
78.675,24.92825,72.43486,0,0.0,0.0,0.0,0,0.060198892,77.00639,28.273003,76.12729,0.0,0.0,31.617758,0,0.0,0,9.400506
80.821655,25.976357,82.163315,0,0.0,0.0,0.0,8,0.049357183,77.27699,39.375156,76.12729,9.515911,9.659624,52.773956,1,0.013135894,0,6.9334197
67.27265,21.782148,72.43486,1,0.013135894,0.013100545,0.013805508,8,0.039901737,76.3327,40.18226,76.12729,9.515911,9.541588,58.58237,1,0.013135894,0,3.5228078
66.87387,26.422161,82.163315,0,0.0,0.0,0.0,1,0.042351976,76.2337,31.558775,76.12729,76.12729,76.2337,36.69539,1,0.013135894,0,19.451103
75.026855,22.590738,72.43486,1,0.013135894,0.012883414,0.013805508,2,0.05293733,77.61918,38.697845,76.12729,38.063644,38.80959,54.80495,0,0.0,0,19.70982
76.22826,20.398159,72.43486,1,0.013135894,0.013109584,0.013805508,3,0.052175544,76.28007,25.275696,76.12729,25.375763,25.42669,30.15323,1,0.013135894,0,12.127172
68.44825,20.0675,72.43486,1,0.013135894,0.012779063,0.013805508,0,0.05580292,78.253,25.209663,76.12729,0.0,0.0,30.351828,0,0.0,0,0.0694797
68.74995,24.139397,72.43486,0,0.0,0.0,0.0,4,0.052247606,75.18646,40.855476,76.12729,19.031822,18.796616,57.571552,1,0.013135894,0,6.0164766
76.43135,23.120543,72.43486,0,0.0,0.0,0.0,9,0.055199735,78.61429,36.873985,76.12729,8.458588,8.7349205,50.62743,0,0.0,0,16.02971
80.01859,22.205694,72.43486,0,0.0,0.0,0.0,6,0.06325424,77.87319,34.219406,76.12729,12.687881,12.978866,46.233116,0,0.0,0,3.2006624
77.328514,29.47707,82.163315,0,0.0,0.0,0.0,3,0.07416989,76.38668,44.43665,76.12729,25.375763,25.462227,59.39623,1,0.013135894,0,27.546824
73.08128,22.94028,72.43486,0,0.0,0.0,0.0,9,0.042907704,79.14937,35.7497,76.12729,8.458588,8.794374,48.559116,0,0.0,0,0.4989133
76.491066,21.416931,72.43486,0,0.0,0.0,0.0,3,0.05559031,76.426125,26.474075,76.12729,25.375763,25.475374,31.531221,1,0.013135894,0,14.550904
79.28142,27.497469,82.163315,1,0.012852781,0.012822731,0.012170882,4,0.07158346,77.9865,29.390144,77.80417,19.451042,19.496626,31.282818,0,0.0,0,1.1436816
