temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,eficiencia_por_metro_quadrado,kwh_por_pessoa,hvac_eficiencia,iluminacao_eficiencia,percentual_renovavel,conforto_termico
20.095545,52.06207,1659.9062,9,0,0,29.044392,1,79.1662,1,18,13,0,3,0,0,0,0,0,1,0,0,0,0,1,0.047693174,8.796245,0.0,0.0,36.68787,36.078808
23.891457,40.835167,1446.904,7,1,1,5.8270307,0,72.797516,1,18,14,0,3,0,0,0,0,0,1,0,0,0,0,1,0.05031261,10.399645,0.013736732,0.013736732,8.004436,32.36331
20.13853,39.655525,1838.9723,4,1,0,14.259083,0,66.47764,1,18,15,0,3,0,0,0,0,0,1,0,0,0,0,1,0.03614934,16.61941,0.015042652,0.0,21.449442,29.897028
20.179111,55.528427,1859.3921,9,1,0,26.383463,0,72.80385,1,18,16,0,3,0,0,0,0,0,1,0,0,0,0,1,0.039154653,8.089316,0.013735537,0.0,36.239105,37.853767
28.07738,59.937572,1462.9857,8,1,1,17.560564,0,76.06738,1,18,17,0,3,0,0,0,0,0,1,0,0,0,0,1,0.051994618,9.508423,0.013146239,0.013146239,23.085537,44.007477
22.750874,50.507008,1698.6344,1,1,0,19.710777,0,67.98375,1,18,18,0,3,0,0,0,0,0,1,0,0,0,1,0,0.04002259,67.98375,0.014709397,0.0,28.993364,36.62894
27.12379,57.1901,1992.6198,0,0,0,8.454139,0,81.38657,1,18,19,0,3,0,0,0,0,0,1,0,0,0,1,0,0.040844005,0.0,0.0,0.0,10.387633,42.156944
27.283329,33.86674,1221.227,3,1,0,0.6496503,0,83.250946,1,18,20,0,3,0,0,0,0,0,1,0,0,0,1,0,0.068169914,27.750315,0.012011875,0.0,0.7803518,30.575035
25.014994,57.381203,1427.6625,0,0,0,9.425549,0,67.174576,1,18,21,0,3,0,0,0,0,0,1,0,0,0,1,0,0.04705214,0.0,0.0,0.0,14.031422,41.198097
21.466145,43.337017,1629.287,6,0,1,3.405497,0,67.26121,1,18,22,0,3,0,0,0,0,0,1,0,0,0,1,0,0.0412826,11.210201,0.0,0.014867411,5.063092,32.40158
24.41326,51.696068,1781.9841,7,1,0,10.424258,1,80.345604,1,18,23,0,3,0,0,0,0,0,1,0,1,0,0,0,0.04508772,11.477943,0.012446231,0.0,12.974273,38.054665
26.634832,59.356823,1254.5532,1,0,0,9.951708,0,77.040565,1,19,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0.061408766,77.040565,0.0,0.0,12.91749,42.995827
27.529606,59.796257,1624.0143,7,0,1,27.23631,1,95.40296,1,19,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0.05874515,13.628995,0.0,0.010481855,28.548702,43.662933
20.423624,46.83909,1696.3951,1,1,0,28.96251,0,67.2906,1,19,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0.03966682,67.2906,0.014860916,0.0,43.04094,33.631355
29.19613,41.38776,1010.2717,6,1,1,11.899717,1,86.0754,1,19,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0.08520025,14.345901,0.011617721,0.011617721,13.8247595,35.291946
29.132278,50.81024,1693.7589,9,1,0,11.834462,1,91.007126,1,19,4,0,3,0,0,0,0,0,0,1,1,0,0,0,0.05373086,10.111903,0.010988151,0.0,13.003885,39.97126
21.113108,58.70467,1226.6708,2,0,1,8.58443,1,66.918015,1,19,5,0,3,0,0,0,0,0,0,1,0,1,0,0,0.054552548,33.459007,0.0,0.014943659,12.828279,39.90889
24.96638,53.289074,1007.7091,6,1,0,9.343776,1,67.801926,1,19,6,0,3,0,0,0,0,0,0,1,0,1,0,0,0.067283235,11.300321,0.014748843,0.0,13.780989,39.127728
22.76358,57.97722,1185.3909,9,0,1,7.4326854,1,72.79116,1,19,7,0,3,0,0,0,0,0,0,1,0,1,0,0,0.061406884,8.087907,0.0,0.013737932,10.210972,40.3704
24.650593,54.458855,1703.8444,7,1,0,15.966678,1,73.718925,1,19,8,0,3,0,0,0,0,0,0,1,0,1,0,0,0.043266233,10.531275,0.013565037,0.0,21.65886,39.554726
22.409575,38.405464,1474.6459,3,1,1,18.311247,0,73.95422,1,19,9,0,3,0,0,0,0,0,0,1,0,1,0,0,0.0501505,24.651407,0.013521878,0.013521878,24.760244,30.40752
27.412537,44.609207,1490.1453,1,0,1,5.442468,0,79.62397,1,19,10,0,3,0,0,0,0,0,0,1,0,1,0,0,0.053433698,79.62397,0.0,0.012559032,6.835213,36.01087
28.033312,39.36721,1594.4235,5,0,1,29.800951,0,88.684364,1,19,11,0,3,0,0,0,0,0,0,1,0,1,0,0,0.055621587,17.736874,0.0,0.011275945,33.60339,33.70026
23.508825,33.047466,1886.0887,8,0,1,14.299374,1,81.29991,1,19,12,0,3,0,0,0,0,0,0,1,0,0,0,1,0.04310503,10.162489,0.0,0.0123001365,17.588425,28.278145
23.145296,47.35694,1452.7264,7,0,1,29.381937,1,70.67917,1,19,13,0,3,0,0,0,0,0,0,1,0,0,0,1,0.04865277,10.097024,0.0,0.01414844,41.570858,35.251118
22.430862,54.413486,1504.0299,5,0,1,24.674782,0,65.17125,1,19,14,0,3,0,0,0,0,0,0,1,0,0,0,1,0.043331087,13.03425,0.0,0.0153441895,37.86145,38.422173
20.583776,51.74603,1297.6387,3,1,0,0.05983742,0,63.86954,1,19,15,0,3,0,0,0,0,0,0,1,0,0,0,1,0.04921982,21.289846,0.015656915,0.0,0.09368694,36.1649
25.671658,59.969086,1898.1755,6,0,0,27.635777,1,76.937004,1,19,16,0,3,0,0,0,0,0,0,1,0,0,0,1,0.040532082,12.822834,0.0,0.0,35.920006,42.820374
27.887455,38.85588,1881.7402,0,0,1,13.751586,0,77.43531,1,19,17,0,3,0,0,0,0,0,0,1,0,0,0,1,0.0411509,0.0,0.0,0.012914005,17.758804,33.371666
22.612633,50.44744,1366.2069,9,1,0,19.589102,1,77.03777,1,19,18,0,3,0,0,0,0,0,0,1,0,0,1,0,0.056388073,8.559752,0.0129806455,0.0,25.427917,36.530037
20.128738,57.84405,1318.1844,2,1,0,11.976477,0,61.498863,1,19,19,0,3,0,0,0,0,0,0,1,0,0,1,0,0.046654217,30.749432,0.016260464,0.0,19.474306,38.986397
25.480452,58.394516,1098.4957,9,1,0,23.087515,0,87.88863,1,19,20,0,3,0,0,0,0,0,0,1,0,0,1,0,0.08000817,9.765404,0.011378036,0.0,26.269058,41.937485
20.220087,44.55551,1586.2845,2,0,0,8.202103,0,61.896416,1,19,21,0,3,0,0,0,0,0,0,1,0,0,1,0,0.039019745,30.948208,0.0,0.0,13.251337,32.3878
23.796759,31.885489,1751.0717,7,1,1,28.313385,0,94.627846,1,19,22,0,3,0,0,0,0,0,0,1,0,0,1,0,0.054039963,13.518264,0.0105677135,0.0105677135,29.920774,27.841124
24.25022,53.40319,1221.6187,1,1,1,3.6489775,1,77.22028,1,19,23,0,3,0,0,0,0,0,0,1,1,0,0,0,0.06321145,77.22028,0.012949965,0.012949965,4.7254133,38.826706
25.383316,54.197723,1994.8533,1,0,1,17.175718,0,68.56086,1,20,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0.034368873,68.56086,0.0,0.014585582,25.051785,39.79052
22.514235,50.695972,1916.2943,9,1,0,13.500534,0,73.59699,1,20,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0.03840589,8.1774435,0.013587512,0.0,18.343866,36.605103
26.535223,55.303837,1648.5009,5,0,1,11.166354,0,77.94475,1,20,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0.0472822,15.588949,0.0,0.012829601,14.325987,40.91953
21.84477,41.69973,1485.2104,7,1,0,6.622048,0,69.71609,1,20,3,0,3,0,0,0,0,1,0,0,1,0,0,0,0.046940207,9.959441,0.014343891,0.0,9.498594,31.772251
25.815971,30.34083,1040.0281,9,1,1,28.989124,1,92.01259,1,20,4,0,3,0,0,0,0,1,0,0,1,0,0,0,0.088471256,10.223621,0.010868078,0.010868078,31.505606,28.0784
29.19126,55.32729,1398.6957,3,0,1,26.77567,0,83.41231,1,20,5,0,3,0,0,0,0,1,0,0,0,1,0,0,0.05963578,27.804102,0.0,0.011988639,32.100384,42.259274
22.862278,55.558037,1907.7603,7,1,1,8.730164,1,82.215645,1,20,6,0,3,0,0,0,0,1,0,0,0,1,0,0,0.043095376,11.745092,0.012163135,0.012163135,10.618616,39.21016
22.091469,38.182167,1995.0221,9,0,1,25.721186,0,78.211174,1,20,7,0,3,0,0,0,0,1,0,0,0,1,0,0,0.039203163,8.69013,0.0,0.012785897,32.88684,30.136818
25.20487,49.45995,1241.4137,1,0,1,15.978055,0,78.136,1,20,8,0,3,0,0,0,0,1,0,0,0,1,0,0,0.06294115,78.136,0.0,0.012798198,20.44903,37.33241
20.888863,59.099747,1507.617,6,0,1,19.260643,0,70.7578,1,20,9,0,3,0,0,0,0,1,0,0,0,1,0,0,0.04693354,11.792966,0.0,0.014132718,27.220524,39.994305
25.504272,35.88392,1124.709,9,1,0,1.9744908,1,84.90688,1,20,10,0,3,0,0,0,0,1,0,0,0,1,0,0,0.075492315,9.434098,0.011777608,0.0,2.3254778,30.694096
28.580807,33.993813,1000.51263,7,1,0,8.950459,0,83.57237,1,20,11,0,3,0,0,0,0,1,0,0,0,1,0,0,0.083529554,11.9389105,0.011965677,0.0,10.709829,31.28731
25.35449,32.510254,1675.2911,9,0,0,22.534033,0,70.11779,1,20,12,0,3,0,0,0,0,1,0,0,0,0,0,1,0.04185409,7.7908654,0.0,0.0,32.137398,28.932373
26.91662,58.224926,1710.7151,5,1,0,3.7024684,1,81.28468,1,20,13,0,3,0,0,0,0,1,0,0,0,0,0,1,0.04751503,16.256937,0.012302441,0.0,4.5549397,42.570774
22.631193,42.59498,1360.0199,7,0,1,29.39343,1,71.89786,1,20,14,0,3,0,0,0,0,1,0,0,0,0,0,1,0.052865297,10.271123,0.0,0.01390862,40.882206,32.613087
24.077229,41.70972,1014.00653,5,1,0,23.12485,0,78.212715,1,20,15,0,3,0,0,0,0,1,0,0,0,0,0,1,0.07713236,15.642543,0.012785645,0.0,29.56661,32.893475
23.066246,47.454388,1103.7506,7,0,0,14.902751,0,67.071144,1,20,16,0,3,0,0,0,0,1,0,0,0,0,0,1,0.060766574,9.581592,0.0,0.0,22.219318,35.260315
23.773582,32.349483,1628.9235,7,1,1,8.094988,1,79.528564,1,20,17,0,3,0,0,0,0,1,0,0,0,0,0,1,0.048822775,11.361223,0.012574098,0.012574098,10.178718,28.061533
29.165312,43.192463,1862.3431,7,0,0,11.495838,1,83.784134,1,20,18,0,3,0,0,0,0,1,0,0,0,0,1,0,0.044988558,11.969162,0.0,0.0,13.720782,36.178886
28.85698,43.217113,1270.2058,0,0,0,22.098536,0,81.5232,1,20,19,0,3,0,0,0,0,1,0,0,0,0,1,0,0.0641811,0.0,0.0,0.0,27.107052,36.03705
23.355251,34.5942,1693.3374,1,0,0,25.0875,0,66.463165,1,20,20,0,3,0,0,0,0,1,0,0,0,0,1,0,0.039249808,66.463165,0.0,0.0,37.74647,28.974726
29.47651,59.13669,1347.9548,3,0,1,10.709558,1,81.99563,1,20,21,0,3,0,0,0,0,1,0,0,0,0,1,0,0.060829654,27.331877,0.0,0.0121957725,13.061133,44.3066
25.646704,46.76063,1462.7078,6,0,0,10.581505,0,70.23881,1,20,22,0,3,0,0,0,0,1,0,0,0,0,1,0,0.048019715,11.706468,0.0,0.0,15.065042,36.203667
26.785854,43.35657,1342.9586,4,1,0,19.332825,1,77.77802,1,20,23,0,3,0,0,0,0,1,0,0,1,0,0,0,0.057915427,19.444506,0.012857103,0.0,24.856411,35.071213
22.24105,46.78362,1554.4354,0,1,0,25.892664,0,77.80851,1,21,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0.050055802,0.0,0.012852064,0.0,33.27742,34.512337
27.258291,31.27459,1396.9485,7,1,1,23.386358,1,85.28188,1,21,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0.061048698,12.183126,0.01172582,0.01172582,27.422422,29.266441
27.573101,53.889595,1113.7948,2,0,1,9.601569,0,81.99774,1,21,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0.07362015,40.99887,0.0,0.012195458,11.709553,40.731346
21.70943,50.935993,1606.2067,1,0,1,25.26085,1,69.42614,1,21,3,0,4,1,0,0,0,0,0,0,1,0,0,0,0.043223664,69.42614,0.0,0.014403797,36.385216,36.322712
20.819595,34.90824,1717.0325,4,0,1,1.4267161,0,57.968914,1,21,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0.033761106,14.4922285,0.0,0.017250625,2.4611745,27.863918
25.648771,32.88702,1399.4594,1,0,1,12.254877,0,70.76655,1,21,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0.05056706,70.76655,0.0,0.01413097,17.317331,29.267895
26.76074,56.627907,1934.2051,4,1,1,17.907658,1,84.21998,1,21,6,0,4,1,0,0,0,0,0,0,0,1,0,0,0.043542426,21.054995,0.011873667,0.011873667,21.262957,41.694324
20.714708,43.196198,1952.4543,0,1,1,10.22523,1,74.605385,1,21,7,0,4,1,0,0,0,0,0,0,0,1,0,0,0.038211077,0.0,0.013403858,0.013403858,13.705754,31.955452
29.828852,30.69158,1882.7573,3,1,0,19.209438,1,91.11998,1,21,8,0,4,1,0,0,0,0,0,0,0,1,0,0,0.048397094,30.373327,0.010974541,0.0,21.081478,30.260216
20.354013,41.204468,1964.8815,5,1,1,10.805103,0,69.311,1,21,9,0,4,1,0,0,0,0,0,0,0,1,0,0,0.0352749,13.8622,0.014427725,0.014427725,15.589306,30.77924
29.254833,41.23645,1603.6133,7,0,1,3.42699,1,88.32121,1,21,10,0,4,1,0,0,0,0,0,0,0,1,0,0,0.05507638,12.617316,0.0,0.011322308,3.880144,35.245644
20.504496,31.597443,1066.9213,6,1,1,23.430143,0,70.721,1,21,11,0,4,1,0,0,0,0,0,0,0,1,0,0,0.06628512,11.786834,0.014140071,0.014140071,33.13039,26.050968
27.065958,35.085133,1855.5568,5,0,0,13.097064,0,75.04312,1,21,12,0,4,1,0,0,0,0,0,0,0,0,0,1,0.040442374,15.008624,0.0,0.0,17.452717,31.075546
28.706146,59.502922,1491.6401,0,0,1,25.083597,0,85.45715,1,21,13,0,4,1,0,0,0,0,0,0,0,0,0,1,0.05729073,0.0,0.0,0.01170177,29.352251,44.104534
21.932234,32.233208,1680.8204,4,0,0,10.380601,1,69.00908,1,21,14,0,4,1,0,0,0,0,0,0,0,0,0,1,0.041056782,17.25227,0.0,0.0,15.042371,27.082722
21.301695,45.61615,1290.287,7,0,0,4.4198666,1,63.582138,1,21,15,0,4,1,0,0,0,0,0,0,0,0,0,1,0.049277518,9.083162,0.0,0.0,6.9514284,33.458923
25.657291,32.02458,1102.3453,8,1,1,4.8075733,0,78.28347,1,21,16,0,4,1,0,0,0,0,0,0,0,0,0,1,0.07101538,9.785434,0.012774088,0.012774088,6.141237,28.840935
29.426907,34.293823,1848.4965,2,0,1,11.442381,0,93.95895,1,21,17,0,4,1,0,0,0,0,0,0,0,0,0,1,0.050829932,46.979473,0.0,0.010642946,12.178064,31.860365
21.208197,35.821438,1524.5442,7,1,0,16.38253,0,74.99538,1,21,18,0,4,1,0,0,0,0,0,0,0,0,1,0,0.049192,10.713625,0.013334155,0.0,21.84472,28.514816
28.986916,56.141872,1929.1575,8,1,0,24.961586,0,87.42147,1,21,19,0,4,1,0,0,0,0,0,0,0,0,1,0,0.04531588,10.927684,0.011438837,0.0,28.553152,42.564392
23.708672,46.335392,1861.6063,1,0,1,26.652575,0,75.571526,1,21,20,0,4,1,0,0,0,0,0,0,0,0,1,0,0.040594794,75.571526,0.0,0.0132324975,35.268013,35.022034
22.772453,56.616737,1465.6282,7,1,0,22.599545,1,70.46552,1,21,21,0,4,1,0,0,0,0,0,0,0,0,1,0,0.048078716,10.066504,0.014191337,0.0,32.071774,39.694595
27.319954,48.88796,1709.052,8,0,0,11.603709,0,75.27845,1,21,22,0,4,1,0,0,0,0,0,0,0,0,1,0,0.044046905,9.409806,0.0,0.0,15.414384,38.10396
25.897736,36.01358,1122.6396,7,1,1,29.607824,0,80.169044,1,21,23,0,4,1,0,0,0,0,0,0,1,0,0,0,0.0714112,11.452721,0.012473643,0.012473643,36.93174,30.955658
22.852928,55.47826,1709.6521,6,1,0,6.316338,0,78.6204,1,22,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0.045986198,13.1034,0.012719345,0.0,8.033969,39.165596
27.909832,36.87132,1263.0446,7,0,0,23.410276,0,97.77349,1,22,1,1,4,0,0,1,0,0,0,0,1,0,0,0,0.07741096,13.967642,0.0,0.0,23.943378,32.390575
25.989016,33.472908,1303.0095,7,1,0,12.920971,0,79.54993,1,22,2,1,4,0,0,1,0,0,0,0,1,0,0,0,0.061050918,11.364275,0.012570722,0.0,16.242594,29.73096
24.53216,50.026253,1913.0648,3,1,0,14.108624,0,82.558205,1,22,3,1,4,0,0,1,0,0,0,0,1,0,0,0,0.043154944,27.519402,0.012112667,0.0,17.089306,37.279205
21.738926,50.94223,1546.3107,1,1,0,27.597734,1,69.586205,1,22,4,1,4,0,0,1,0,0,0,0,1,0,0,0,0.04500144,69.586205,0.014370665,0.0,39.65978,36.340576
28.367308,34.45275,1003.9415,3,0,0,26.560087,0,82.95556,1,22,5,1,4,0,0,1,0,0,0,0,0,1,0,0,0.082629874,27.651854,0.0,0.0,32.01725,31.41003
29.374035,41.539185,1931.6599,2,1,0,10.505579,0,83.341774,1,22,6,1,4,0,0,1,0,0,0,0,0,1,0,0,0.043145157,41.670887,0.011998785,0.0,12.605418,35.45661
26.394123,46.33224,1551.5907,0,0,0,6.6224217,1,77.1242,1,22,7,1,4,0,0,1,0,0,0,0,0,1,0,0,0.049706537,0.0,0.0,0.0,8.586698,36.363182
29.45924,48.611664,1584.0089,8,1,1,15.492758,0,81.3908,1,22,8,1,4,0,0,1,0,0,0,0,0,1,0,0,0.05138279,10.17385,0.0122864,0.0122864,19.035023,39.035454
22.778976,58.869495,1639.4894,8,0,1,24.872288,0,80.914055,1,22,9,1,4,0,0,1,0,0,0,0,0,1,0,0,0.049353205,10.114257,0.0,0.012358792,30.739143,40.824234
24.165455,42.69914,1256.6912,9,0,1,7.0880127,0,81.62876,1,22,10,1,4,0,0,1,0,0,0,0,0,1,0,0,0.06495531,9.069862,0.0,0.012250584,8.683229,33.432297
27.456366,35.45969,1085.0217,4,1,0,22.102974,0,84.063156,1,22,11,1,4,0,0,1,0,0,0,0,0,1,0,0,0.07747601,21.015789,0.011895818,0.0,26.293295,31.458027
28.226551,55.03165,1186.6959,6,0,1,20.927286,1,77.26334,1,22,12,1,4,0,0,1,0,0,0,0,0,0,0,1,0.06510796,12.877224,0.0,0.012942748,27.085659,41.6291
21.691465,31.970198,1616.6196,8,0,0,11.19872,0,65.41066,1,22,13,1,4,0,0,1,0,0,0,0,0,0,0,1,0.04046138,8.176332,0.0,0.0,17.120634,26.830832
20.61167,47.64145,1949.2921,8,0,0,4.928457,0,67.22824,1,22,14,1,4,0,0,1,0,0,0,0,0,0,0,1,0.03448854,8.40353,0.0,0.0,7.3309326,34.12656
27.323586,53.027874,1036.3701,9,1,1,2.0293803,1,85.582825,1,22,15,1,4,0,0,1,0,0,0,0,0,0,0,1,0.082579404,9.509203,0.011684587,0.011684587,2.371247,40.175728
21.008114,50.350506,1362.583,8,1,0,4.1409426,0,67.84233,1,22,16,1,4,0,0,1,0,0,0,0,0,0,0,1,0.049789503,8.480291,0.014740059,0.0,6.103774,35.67931
26.13529,48.49873,1303.716,8,1,1,5.6676564,1,86.92061,1,22,17,1,4,0,0,1,0,0,0,0,0,0,0,1,0.06667143,10.865076,0.011504752,0.011504752,6.520498,37.31701
20.417627,48.923763,1066.2764,9,1,0,17.361637,0,63.97862,1,22,18,1,4,0,0,1,0,0,0,0,0,0,1,0,0.06000191,7.1087356,0.015630221,0.0,27.136623,34.670696
25.555883,30.91822,1624.0872,6,1,0,2.8983552,1,69.7039,1,22,19,1,4,0,0,1,0,0,0,0,0,0,1,0,0.04291882,11.617317,0.014346399,0.0,4.158096,28.237053
23.900948,56.63156,1105.1101,9,0,0,13.607249,0,77.9319,1,22,20,1,4,0,0,1,0,0,0,0,0,0,1,0,0.07051958,8.6591,0.0,0.0,17.460436,40.266254
27.457018,54.87053,1739.7819,2,0,1,24.884317,0,79.51142,1,22,21,1,4,0,0,1,0,0,0,0,0,0,1,0,0.045701947,39.75571,0.0,0.012576809,31.296534,41.163773
28.985186,35.109253,1706.9192,9,1,0,7.4838834,1,83.98375,1,22,22,1,4,0,0,1,0,0,0,0,0,0,1,0,0.049201947,9.331528,0.011907065,0.0,8.911109,32.04722
24.978119,44.413692,1149.4989,0,1,1,19.695179,0,76.87445,1,22,23,1,4,0,0,1,0,0,0,0,1,0,0,0,0.066876486,0.0,0.013008223,0.013008223,25.619926,34.695908
26.82516,42.24192,1882.6871,6,1,0,22.32286,0,84.75911,1,23,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0.045020282,14.126518,0.0117981415,0.0,26.336828,34.53354
20.83867,49.06206,1573.0941,0,0,1,4.227642,1,64.29007,1,23,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0.040868547,0.0,0.0,0.015554502,6.5758867,34.950367
22.67116,56.812874,1710.2788,3,0,0,13.997236,1,70.31639,1,23,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0.04111399,23.438797,0.0,0.0,19.906078,39.742016
22.231707,37.794846,1981.68,4,1,0,25.485874,1,77.432434,1,23,3,1,4,0,0,0,1,0,0,0,1,0,0,0,0.039074134,19.358109,0.012914485,0.0,32.913692,30.013275
29.0079,48.098877,1702.6895,4,0,0,20.52733,1,70.547264,1,23,4,1,4,0,0,0,1,0,0,0,1,0,0,0,0.041432843,17.636816,0.0,0.0,29.097275,38.55339
20.249289,45.18328,1711.5724,8,0,0,27.240707,1,62.902565,1,23,5,1,4,0,0,0,1,0,0,0,0,1,0,0,0.036751334,7.8628206,0.0,0.0,43.306194,32.716286
22.345512,40.658035,1169.2609,4,0,1,5.558667,1,70.17027,1,23,6,1,4,0,0,0,1,0,0,0,0,1,0,0,0.060012504,17.542568,0.0,0.014251049,7.921684,31.501774
22.039778,33.460865,1991.1317,7,0,0,4.57097,1,64.792175,1,23,7,1,4,0,0,0,1,0,0,0,0,1,0,0,0.032540377,9.256025,0.0,0.0,7.0548177,27.75032
29.62762,36.325256,1690.391,0,1,0,12.445111,0,75.9114,1,23,8,1,4,0,0,0,1,0,0,0,0,1,0,0,0.0449076,0.0,0.013173252,0.0,16.394258,32.97644
27.77171,46.425827,1110.9481,2,0,1,10.265728,1,82.733574,1,23,9,1,4,0,0,0,1,0,0,0,0,1,0,0,0.07447114,41.366787,0.0,0.012086991,12.408176,37.09877
23.993172,43.656643,1330.6715,0,0,1,27.65707,0,77.76877,1,23,10,1,4,0,0,0,1,0,0,0,0,1,0,0,0.058443252,0.0,0.0,0.012858632,35.56321,33.824905
24.916752,57.309406,1827.1703,8,0,0,11.403863,1,82.76628,1,23,11,1,4,0,0,0,1,0,0,0,0,1,0,0,0.04529752,10.345785,0.0,0.0,13.778393,41.11308
20.076317,32.70604,1173.855,2,0,0,26.468857,1,62.81838,1,23,12,1,4,0,0,0,1,0,0,0,0,0,0,1,0.0535146,31.40919,0.0,0.0,42.135532,26.391178
25.735554,40.630802,1022.71844,6,0,1,1.9052541,0,75.72856,1,23,13,1,4,0,0,0,1,0,0,0,0,0,0,1,0.07404634,12.621427,0.0,0.013205057,2.515899,33.183178
22.555876,57.617496,1199.4357,1,0,1,26.314354,1,67.26287,1,23,14,1,4,0,0,0,1,0,0,0,0,0,0,1,0.056078766,67.26287,0.0,0.014867043,39.121662,40.086685
23.19064,59.021793,1868.2213,3,1,1,8.784361,0,76.19931,1,23,15,1,4,0,0,0,1,0,0,0,0,0,0,1,0.04078709,25.39977,0.013123479,0.013123479,11.528137,41.106216
20.562096,52.34813,1982.0002,6,0,1,29.457067,1,68.33142,1,23,16,1,4,0,0,0,1,0,0,0,0,0,0,1,0.03447599,11.38857,0.0,0.014634556,43.10911,36.455112
23.333557,49.390297,1490.2744,7,1,0,23.607262,0,78.51244,1,23,17,1,4,0,0,0,1,0,0,0,0,0,0,1,0.052683212,11.2160635,0.012736835,0.0,30.06818,36.361927
25.524973,37.248768,1087.804,5,0,0,8.686977,1,79.21063,1,23,18,1,4,0,0,0,1,0,0,0,0,0,1,0,0.07281701,15.842127,0.0,0.0,10.966933,31.386871
26.060152,40.423233,1318.3888,7,0,0,27.502861,1,83.16661,1,23,19,1,4,0,0,0,1,0,0,0,0,0,1,0,0.06308201,11.880944,0.0,0.0,33.069595,33.24169
20.4782,45.56657,1545.8407,8,0,1,11.024055,0,68.447655,1,23,20,1,4,0,0,0,1,0,0,0,0,0,1,0,0.044278596,8.555957,0.0,0.014609705,16.105818,33.022385
24.419249,33.13298,1324.0818,5,0,1,11.945495,1,76.374344,1,23,21,1,4,0,0,0,1,0,0,0,0,0,1,0,0.057680987,15.274869,0.0,0.013093403,15.640717,28.776115
22.34677,43.938004,1950.8817,8,0,1,14.728615,1,74.83287,1,23,22,1,4,0,0,0,1,0,0,0,0,0,1,0,0.038358487,9.354109,0.0,0.013363112,19.682013,33.142387
25.32516,44.76713,1083.1066,3,1,1,6.777271,1,85.39366,1,23,23,1,4,0,0,0,1,0,0,0,1,0,0,0,0.07884142,28.464554,0.0117104715,0.0117104715,7.936503,35.046146
29.618748,43.255524,1236.9237,2,0,1,6.4785366,0,79.28492,1,24,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.06409847,39.64246,0.0,0.012612739,8.171209,36.437134
22.99213,44.17085,1726.3511,2,0,1,29.680456,1,71.94352,1,24,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0.04167375,35.97176,0.0,0.013899793,41.25522,33.58149
25.912647,57.480343,1004.4547,3,0,0,18.328018,1,66.26581,1,24,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0.065971926,22.088602,0.0,0.0,27.658335,41.696495
22.145748,52.819027,1832.6761,9,0,1,4.259275,0,74.84385,1,24,3,0,4,0,1,0,0,0,0,0,1,0,0,0,0.04083856,8.315983,0.0,0.013361151,5.6908817,37.482388
24.618448,42.827545,1074.6504,8,0,0,12.744461,0,82.97112,1,24,4,0,4,0,1,0,0,0,0,0,1,0,0,0,0.07720755,10.37139,0.0,0.0,15.360117,33.722996
23.526241,44.682243,1139.8048,6,1,1,7.6391754,0,77.94264,1,24,5,0,4,0,1,0,0,0,0,0,0,1,0,0,0.06838245,12.99044,0.012829947,0.012829947,9.801022,34.10424
24.316137,47.10087,1895.4102,6,0,0,15.265638,0,71.99855,1,24,6,0,4,0,1,0,0,0,0,0,0,1,0,0,0.037985735,11.999759,0.0,0.0,21.202703,35.708504
21.322771,42.49845,1901.6294,6,0,0,0.11406714,0,58.09701,1,24,7,0,4,0,1,0,0,0,0,0,0,1,0,0,0.030551175,9.682836,0.0,0.0,0.19633907,31.91061
20.63741,31.229422,1013.74854,2,0,0,12.88186,1,57.28564,1,24,8,0,4,0,1,0,0,0,0,0,0,1,0,0,0.056508727,28.64282,0.0,0.0,22.487064,25.933414
26.603752,33.578938,1868.4034,3,1,1,0.39168277,1,88.21239,1,24,9,0,4,0,1,0,0,0,0,0,0,1,0,0,0.04721271,29.404129,0.011336276,0.011336276,0.44402242,30.091345
