temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,consumo_energia_medio_hora,consumo_medio_por_dia,consumo_medio_por_faixa_temp,eficiencia_media_por_metro_quadrado_hora,eficiencia_media_por_metro_quadrado_dia,eficiencia_media_por_metro_quadrado_temp,kwh_medio_hora_por_pessoa,kwh_medio_dia_por_pessoa,kwh_medio_temperatura_por_pessoa,hvac_eficiencia_media_hora,hvac_eficiencia_media_dia,hvac_eficiencia_media_temp,iluminacao_eficiencia_media_dia,iluminacao_eficiencia_media_temp,percentual_renovavel_media_hora,percentual_renovavel_media_dia,percentual_renovavel_media_temp,conforto_termico
28.542788,36.451626,1088.1122,8,1,1,5.4779644,1,86.32517,2022,2,3,15,0,5,0,0,0,0,1,0,0,0,0,0,1,77.61918,76.12729,82.163315,0.0713338,0.06996272,0.075509965,9.702397,9.515911,10.270414,0.012883414,0.013135894,0.012170882,0.013135894,0.012170882,7.057488,7.195796,6.6671653,32.497208
28.40812,37.883923,1457.6023,8,1,1,29.22316,1,84.790825,2022,2,3,16,0,5,0,0,0,0,1,0,0,0,0,0,1,76.28007,76.12729,82.163315,0.052332565,0.05222775,0.056368817,9.535008,9.515911,10.270414,0.013109584,0.013135894,0.012170882,0.013135894,0.012170882,38.31035,38.387234,35.56716,33.14602
22.995708,45.79453,1136.1235,3,1,1,15.449532,0,66.23213,2022,2,3,17,0,5,0,0,0,0,1,0,0,0,0,0,1,78.253,76.12729,72.43486,0.06887719,0.06700617,0.063756146,26.084333,25.375763,24.144953,0.012779063,0.013135894,0.013805508,0.013135894,0.013805508,19.743053,20.294342,21.328861,34.39512
20.833183,56.663246,1273.1785,3,1,1,6.310262,0,71.54282,2022,2,3,18,0,5,0,0,0,0,1,0,0,0,0,1,0,75.18646,76.12729,72.43486,0.059054144,0.0597931,0.056892935,25.062155,25.375763,24.144953,0.013300267,0.013135894,0.013805508,0.013135894,0.013805508,8.392817,8.289094,8.711637,38.748215
25.78324,51.60966,1556.7754,7,0,1,13.191075,1,79.55821,2022,2,3,19,0,5,0,0,0,0,1,0,0,0,0,1,0,78.61429,76.12729,82.163315,0.050498158,0.048900623,0.052777886,11.230613,10.875327,11.737617,0.0,0.0,0.0,0.013135894,0.012170882,16.779488,17.327658,16.054703,38.69645
21.51126,35.197887,1420.145,9,0,0,2.7796464,1,62.950256,2022,2,3,20,0,5,0,0,0,0,1,0,0,0,0,1,0,77.87319,76.12729,72.43486,0.054834675,0.053605292,0.051005255,8.652576,8.458588,8.048318,0.0,0.0,0.0,0.0,0.0,3.569452,3.6513143,3.8374429,28.354572
21.948975,55.600567,1514.8019,6,0,1,27.836735,0,66.18474,2022,2,3,21,0,5,0,0,0,0,1,0,0,0,0,1,0,76.38668,76.12729,72.43486,0.050426845,0.050255608,0.047818042,12.731113,12.687881,12.072476,0.0,0.0,0.0,0.013135894,0.013805508,36.441868,36.56604,38.430027,38.774773
26.014881,35.757404,1773.0198,0,0,1,19.554035,1,83.07569,2022,2,3,22,0,5,0,0,0,0,1,0,0,0,0,1,0,79.14937,76.12729,82.163315,0.044640996,0.042936515,0.04634089,0.0,0.0,0.0,0.0,0.0,0.0,0.013135894,0.012170882,24.705233,25.685972,23.798986,30.886143
25.191692,47.51944,1192.604,2,0,0,24.853825,1,71.48229,2022,2,3,23,0,5,0,0,0,0,1,0,0,1,0,0,0,76.426125,76.12729,82.163315,0.064083405,0.06383283,0.06889404,38.213062,38.063644,41.081657,0.0,0.0,0.0,0.0,0.0,32.520065,32.64772,30.249298,36.355568
28.265045,56.793293,1932.1346,6,0,0,26.319443,0,83.384026,2022,2,4,0,0,6,1,0,0,0,0,0,0,1,0,0,0,77.9865,77.80417,82.163315,0.040362872,0.040268503,0.042524632,12.99775,12.967361,13.693886,0.0,0.0,0.0,0.0,0.0,33.748714,33.827805,32.03308,42.529167
24.50755,42.966827,1328.1528,1,0,1,4.199481,1,73.2699,2022,2,4,1,0,6,1,0,0,0,0,0,0,1,0,0,0,79.2671,77.80417,72.43486,0.059682213,0.058580734,0.054538045,79.2671,77.80417,72.43486,0.0,0.0,0.0,0.012852781,0.013805508,5.2978864,5.397501,5.7975965,33.73719
24.288713,48.367447,1906.0239,7,0,0,20.003912,1,70.20728,2022,2,4,2,0,6,1,0,0,0,0,0,0,1,0,0,0,75.54592,77.80417,72.43486,0.03963535,0.040820144,0.03800312,10.792274,11.1148815,10.347837,0.0,0.0,0.0,0.0,0.0,26.479143,25.710592,27.616415,36.32808
24.071035,39.90131,1312.2733,3,0,0,3.7351084,0,66.30486,2022,2,4,3,0,6,1,0,0,0,0,0,0,1,0,0,0,76.23531,77.80417,72.43486,0.05809408,0.05928961,0.055198,25.411772,25.934723,24.144953,0.0,0.0,0.0,0.0,0.0,4.8994465,4.8006535,5.1565065,31.986172
24.103346,35.692112,1051.091,0,1,0,10.888456,0,74.97728,2022,2,4,4,0,6,1,0,0,0,0,0,0,1,0,0,0,77.11702,77.80417,72.43486,0.07336855,0.0740223,0.06891398,0.0,0.0,0.0,0.012967306,0.012852781,0.013805508,0.0,0.0,14.119394,13.994696,15.032066,29.897728
21.571152,58.058567,1426.7747,7,0,1,1.9612294,0,74.38875,2022,2,4,5,0,6,1,0,0,0,0,0,0,0,1,0,0,76.34572,77.80417,72.43486,0.053509302,0.054531503,0.050768256,10.906531,11.1148815,10.347837,0.0,0.0,0.0,0.012852781,0.013805508,2.5688794,2.5207253,2.7075768,39.814857
28.285639,56.603832,1961.12,3,1,1,27.28388,1,86.12235,2022,2,4,6,0,6,1,0,0,0,0,0,0,0,1,0,0,77.93568,77.80417,82.163315,0.03974039,0.039673336,0.04189612,25.97856,25.934723,27.387772,0.012831094,0.012852781,0.012170882,0.012852781,0.012170882,35.008205,35.067375,33.20689,42.444736
23.784267,32.470646,1352.6431,8,0,1,6.2781324,1,67.89022,2022,2,4,7,0,6,1,0,0,0,0,0,0,0,1,0,0,76.30863,77.80417,72.43486,0.056414463,0.057520103,0.05355061,9.538579,9.725521,9.054358,0.0,0.0,0.0,0.012852781,0.013805508,8.22729,8.069146,8.66728,28.127457
21.79774,52.26493,1133.2308,3,1,0,10.277351,0,75.978264,2022,2,4,8,0,6,1,0,0,0,0,0,0,0,1,0,0,77.38033,77.80417,72.43486,0.06828294,0.068656944,0.063918896,25.793444,25.934723,24.144953,0.01292318,0.012852781,0.013805508,0.0,0.0,13.281606,13.209255,14.188404,37.031334
21.42627,30.231789,1942.9797,8,0,0,16.039856,1,76.68428,2022,2,4,9,0,6,1,0,0,0,0,0,0,0,1,0,0,74.39843,77.80417,72.43486,0.03829089,0.040043738,0.037280295,9.299804,9.725521,9.054358,0.0,0.0,0.0,0.0,0.0,21.5594,20.615677,22.143835,25.82903
29.052977,40.75144,1233.3099,2,1,1,27.470798,1,83.05469,2022,2,4,10,0,6,1,0,0,0,0,0,0,0,1,0,0,78.22316,77.80417,82.163315,0.063425384,0.06308566,0.06662017,39.11158,38.902084,41.081657,0.012783938,0.012852781,0.012170882,0.012852781,0.012170882,35.118496,35.307617,33.434383,34.902206
28.76533,34.666798,1739.9733,9,1,0,29.571152,0,96.45214,2022,2,4,11,0,6,1,0,0,0,0,0,0,0,1,0,0,77.00639,77.80417,82.163315,0.044257227,0.044715725,0.04722102,8.556266,8.644908,9.129257,0.0129859345,0.012852781,0.012170882,0.0,0.0,38.4009,38.007156,35.9907,31.716064
22.54083,34.84813,1895.4156,7,0,0,15.038441,1,80.20604,2022,2,4,12,0,6,1,0,0,0,0,0,0,0,0,0,1,77.27699,77.80417,72.43486,0.040770475,0.041048605,0.03821582,11.039571,11.1148815,10.347837,0.0,0.0,0.0,0.0,0.0,19.460436,19.328579,20.76133,28.69448
26.550226,50.419697,1113.8793,2,1,0,8.536276,0,81.27375,2022,2,4,13,0,6,1,0,0,0,0,0,0,0,0,0,1,76.3327,77.80417,82.163315,0.068528704,0.06984973,0.073763214,38.16635,38.902084,41.081657,0.013100545,0.012852781,0.012170882,0.0,0.0,11.182986,10.971489,10.3894005,38.484962
28.928387,41.102894,1652.3281,9,0,0,27.915318,0,88.205666,2022,2,4,14,0,6,1,0,0,0,0,0,0,0,0,0,1,76.2337,77.80417,82.163315,0.046137147,0.047087602,0.049725786,8.470411,8.644908,9.129257,0.0,0.0,0.0,0.0,0.0,36.618076,35.87895,33.975403,35.01564
24.370546,43.78369,1358.56,3,1,0,26.375597,1,79.60891,2022,2,4,15,0,6,1,0,0,0,0,0,0,0,0,0,1,77.61918,77.80417,72.43486,0.057133418,0.057269584,0.05331738,25.87306,25.934723,24.144953,0.012883414,0.012852781,0.013805508,0.0,0.0,33.98077,33.89998,36.41285,34.077118
20.646828,58.475254,1233.7186,2,0,1,7.775228,0,61.398888,2022,2,4,16,0,6,1,0,0,0,0,0,0,0,0,0,1,76.28007,77.80417,72.43486,0.06182939,0.06306476,0.058712624,38.140034,38.902084,36.21743,0.0,0.0,0.0,0.012852781,0.013805508,10.193001,9.993331,10.734097,39.561043
28.95983,38.063145,1191.0726,2,0,1,23.513376,0,83.78844,2022,2,4,17,0,6,1,0,0,0,0,0,0,0,0,0,1,78.253,77.80417,82.163315,0.0656996,0.06532277,0.06898262,39.1265,38.902084,41.081657,0.0,0.0,0.0,0.012852781,0.012170882,30.04789,30.22123,28.617853,33.511486
28.33608,47.137512,1696.0024,0,1,1,18.714827,1,87.35826,2022,2,4,18,0,6,1,0,0,0,0,0,0,0,0,1,0,75.18646,77.80417,82.163315,0.044331577,0.045875035,0.04844528,0.0,0.0,0.0,0.013300267,0.012852781,0.012170882,0.012852781,0.012170882,24.891218,24.053759,22.777596,37.736797
29.229004,56.383167,1803.7767,1,1,0,3.412665,0,84.58918,2022,2,4,19,0,6,1,0,0,0,0,0,0,0,0,1,0,78.61429,77.80417,82.163315,0.04358316,0.043134034,0.04555071,78.61429,77.80417,82.163315,0.012720334,0.012852781,0.012170882,0.0,0.0,4.341024,4.386224,4.1535144,42.806084
26.718431,32.28247,1735.3179,5,0,1,22.309696,1,80.055885,2022,2,4,20,0,6,1,0,0,0,0,0,0,0,0,1,0,77.87319,77.80417,82.163315,0.04487546,0.044835687,0.047347702,15.574638,15.560834,16.432663,0.0,0.0,0.0,0.012852781,0.012170882,28.648748,28.674164,27.152868,29.50045
24.567598,42.836723,1217.0236,9,0,0,25.350626,1,74.61538,2022,2,4,21,0,6,1,0,0,0,0,0,0,0,0,1,0,76.38668,77.80417,72.43486,0.06276516,0.06392988,0.059518043,8.487409,8.644908,8.048318,0.0,0.0,0.0,0.0,0.0,33.187233,32.582603,34.997826,33.70216
25.381939,51.104866,1709.6804,7,0,1,19.034464,1,74.86247,2022,2,4,22,0,6,1,0,0,0,0,0,0,0,0,1,0,79.14937,77.80417,82.163315,0.04629483,0.04550802,0.048057705,11.307053,11.1148815,11.737617,0.0,0.0,0.0,0.012852781,0.012170882,24.048788,24.46458,23.16662,38.2434
29.38146,44.66528,1565.5609,8,1,0,11.194146,1,93.15131,2022,2,4,23,0,6,1,0,0,0,0,0,0,1,0,0,0,76.426125,77.80417,82.163315,0.048817087,0.049697313,0.05248171,9.553266,9.725521,10.270414,0.013084531,0.012852781,0.012170882,0.0,0.0,14.647016,14.387591,13.624263,37.02337
28.798147,44.18604,1160.5079,6,0,0,25.187819,0,84.37746,2022,2,5,0,1,6,0,0,1,0,0,0,0,1,0,0,0,77.9865,78.86947,82.163315,0.06720032,0.067961164,0.07079944,12.99775,13.144912,13.693886,0.0,0.0,0.0,0.0,0.0,32.297665,31.936083,30.655796,36.492092
26.580332,46.390396,1665.3254,2,1,0,29.749527,1,80.01859,2022,2,5,1,1,6,0,0,1,0,0,0,0,1,0,0,0,79.2671,78.86947,82.163315,0.047598563,0.047359794,0.049337693,39.63355,39.434734,41.081657,0.0126155745,0.012679177,0.012170882,0.0,0.0,37.53074,37.71995,36.207798,36.485363
29.630499,47.168537,1507.9186,9,0,1,24.39504,0,91.62295,2022,2,5,2,1,6,0,0,1,0,0,0,0,1,0,0,0,75.54592,78.86947,82.163315,0.05009947,0.052303534,0.0544879,8.393991,8.763274,9.129257,0.0,0.0,0.0,0.012679177,0.012170882,32.29167,30.930906,29.690916,38.399517
28.45056,32.84903,1152.2324,2,1,0,4.758403,1,77.51481,2022,2,5,3,1,6,0,0,1,0,0,0,0,1,0,0,0,76.23531,78.86947,82.163315,0.06616314,0.06844927,0.071307935,38.117657,39.434734,41.081657,0.013117281,0.012679177,0.012170882,0.0,0.0,6.2417307,6.033263,5.791396,30.649796
25.223207,48.46967,1930.3378,7,0,0,21.177309,0,79.13007,2022,2,5,4,1,6,0,0,1,0,0,0,0,1,0,0,0,77.11702,78.86947,82.163315,0.039950013,0.04085786,0.042564217,11.016717,11.267067,11.737617,0.0,0.0,0.0,0.0,0.0,27.461264,26.851086,25.774652,36.84644
24.090883,49.089527,1014.02734,6,0,1,20.68327,0,78.48402,2022,2,5,5,1,6,0,0,1,0,0,0,0,0,1,0,0,76.34572,78.86947,72.43486,0.07528961,0.07777844,0.071432844,12.724286,13.144912,12.072476,0.0,0.0,0.0,0.012679177,0.013805508,27.091589,26.224686,28.554302,36.590206
26.716131,57.3477,1540.8813,1,0,1,12.275894,1,85.898186,2022,2,5,6,1,6,0,0,1,0,0,0,0,0,1,0,0,77.93568,78.86947,82.163315,0.050578635,0.051184647,0.053322285,77.93568,78.86947,82.163315,0.0,0.0,0.0,0.012679177,0.012170882,15.751316,15.564825,14.9408455,42.031914
24.00783,58.436554,1119.8457,2,1,0,17.63988,1,83.40112,2022,2,5,7,1,6,0,0,1,0,0,0,0,0,1,0,0,76.30863,78.86947,72.43486,0.06814209,0.07042887,0.06468289,38.154316,39.434734,36.21743,0.013104677,0.012679177,0.013805508,0.0,0.0,23.116493,22.365915,24.352749,41.22219
25.168297,40.026546,1632.9586,2,0,1,2.3668814,0,63.216576,2022,2,5,8,1,6,0,0,1,0,0,0,0,0,1,0,0,77.38033,78.86947,82.163315,0.047386587,0.04829851,0.050315615,38.690166,39.434734,41.081657,0.0,0.0,0.0,0.012679177,0.012170882,3.0587635,3.001011,2.8807032,32.59742
22.277391,39.728386,1458.9692,3,0,1,25.775955,1,73.224625,2022,2,5,9,1,6,0,0,1,0,0,0,0,0,1,0,0,74.39843,78.86947,72.43486,0.05099383,0.05405835,0.04964797,24.799477,26.289824,24.144953,0.0,0.0,0.0,0.012679177,0.013805508,34.645832,32.68179,35.585014,31.002888
25.606915,46.00865,1777.5295,8,0,1,3.123198,1,81.049805,2022,2,5,10,1,6,0,0,1,0,0,0,0,0,1,0,0,78.22316,78.86947,82.163315,0.04400667,0.04437027,0.04622332,9.777895,9.858684,10.270414,0.0,0.0,0.0,0.012679177,0.012170882,3.9926767,3.9599583,3.8012075,35.807785
25.3479,32.939354,1806.3765,4,1,1,15.390043,1,79.195854,2022,2,5,11,1,6,0,0,1,0,0,0,0,0,1,0,0,77.00639,78.86947,82.163315,0.04263031,0.043661702,0.045485158,19.251598,19.717367,20.540829,0.0129859345,0.012679177,0.012170882,0.012679177,0.012170882,19.985409,19.51331,18.73104,29.143627
28.797384,44.391254,1505.0127,3,0,0,17.879137,1,88.29432,2022,2,5,12,1,6,0,0,1,0,0,0,0,0,0,0,1,77.27699,78.86947,82.163315,0.051346406,0.05240452,0.054593105,25.758997,26.289824,27.387772,0.0,0.0,0.0,0.0,0.0,23.136429,22.669275,21.760487,36.59432
27.510662,32.420673,1395.7559,0,1,1,12.36941,1,82.97343,2022,2,5,13,1,6,0,0,1,0,0,0,0,0,0,0,1,76.3327,78.86947,82.163315,0.05468915,0.056506637,0.058866538,0.0,0.0,0.0,0.013100545,0.012679177,0.012170882,0.012679177,0.012170882,16.2046,15.683394,15.054663,29.965668
21.674992,35.916824,1151.4285,8,0,1,9.794714,1,72.92882,2022,2,5,14,1,6,0,0,1,0,0,0,0,0,0,0,1,76.2337,78.86947,72.43486,0.06620794,0.06849706,0.062908694,9.529213,9.858684,9.054358,0.0,0.0,0.0,0.012679177,0.013805508,12.848273,12.418892,13.522099,28.795908
27.888205,48.11592,1413.0566,9,0,1,19.882578,0,81.497826,2022,2,5,15,1,6,0,0,1,0,0,0,0,0,0,0,1,77.61918,78.86947,82.163315,0.054929983,0.055814795,0.058145802,8.624353,8.763274,9.129257,0.0,0.0,0.0,0.012679177,0.012170882,25.61555,25.209475,24.19885,38.002064
22.010422,54.239166,1558.2029,3,1,1,10.3699665,1,69.231,2022,2,5,16,1,6,0,0,1,0,0,0,0,0,0,0,1,76.28007,78.86947,72.43486,0.048953872,0.05061566,0.046486154,25.42669,26.289824,24.144953,0.013109584,0.012679177,0.013805508,0.012679177,0.013805508,13.594596,13.148265,14.316265,38.124794
23.12436,43.100174,1369.6467,5,1,0,26.001577,0,75.865364,2022,2,5,17,1,6,0,0,1,0,0,0,0,0,0,0,1,78.253,78.86947,72.43486,0.05713371,0.057583805,0.052885797,15.6505995,15.773893,14.486972,0.012779063,0.012679177,0.013805508,0.0,0.0,33.22758,32.96786,35.8965,33.112267
29.087374,37.304966,1315.3893,0,1,1,28.472736,0,91.75554,2022,2,5,18,1,6,0,0,1,0,0,0,0,0,0,1,0,75.18646,78.86947,82.163315,0.057159096,0.05995903,0.062463116,0.0,0.0,0.0,0.013300267,0.012679177,0.012170882,0.012679177,0.012170882,37.8695,36.10109,34.65383,33.19617
26.047215,35.85153,1724.805,5,0,0,23.913391,1,85.13386,2022,2,5,19,1,6,0,0,1,0,0,0,0,0,0,1,0,78.61429,78.86947,82.163315,0.04557865,0.045726597,0.04763629,15.722857,15.773893,16.432663,0.0,0.0,0.0,0.0,0.0,30.41863,30.320211,29.104706,30.949371
26.987898,56.78538,1149.6564,0,1,0,7.502224,1,82.56069,2022,2,5,20,1,6,0,0,1,0,0,0,0,0,0,1,0,77.87319,78.86947,82.163315,0.06773606,0.068602644,0.07146771,0.0,0.0,0.0,0.0128413895,0.012679177,0.012170882,0.0,0.0,9.633898,9.512203,9.130868,41.88664
21.09689,47.197906,1353.0032,9,1,1,28.517626,1,67.73073,2022,2,5,21,1,6,0,0,1,0,0,0,0,0,0,1,0,76.38668,78.86947,72.43486,0.056457132,0.058292154,0.053536355,8.487409,8.763274,8.048318,0.013091288,0.012679177,0.013805508,0.012679177,0.013805508,37.333244,36.158005,39.37003,34.1474
29.740915,34.11705,1922.8828,5,1,1,28.439487,1,96.1293,2022,2,5,22,1,6,0,0,1,0,0,0,0,0,0,1,0,79.14937,78.86947,82.163315,0.041161828,0.041016262,0.042729236,15.829874,15.773893,16.432663,0.01263434,0.012679177,0.012170882,0.012679177,0.012170882,35.931416,36.058933,34.613365,31.928982
21.174843,32.800465,1119.1447,8,0,0,26.392052,0,70.837585,2022,2,5,23,1,6,0,0,1,0,0,0,0,1,0,0,0,76.426125,78.86947,72.43486,0.068289764,0.070472986,0.06472341,9.553266,9.858684,9.054358,0.0,0.0,0.0,0.0,0.0,34.53276,33.46295,36.435566,26.987654
26.608482,48.625484,1396.9781,6,1,0,26.784557,0,80.981705,2022,2,6,0,1,6,0,0,0,1,0,0,0,1,0,0,0,77.9865,76.88139,82.163315,0.05582514,0.05503407,0.058815032,12.99775,12.813565,13.693886,0.012822731,0.0130070485,0.012170882,0.0,0.0,34.34512,34.838806,32.59917,37.61698
20.036287,38.687584,1338.6334,0,1,0,25.773464,0,65.356064,2022,2,6,1,1,6,0,0,0,1,0,0,0,1,0,0,0,79.2671,76.88139,72.43486,0.05921494,0.057432745,0.05411105,0.0,0.0,0.0,0.0126155745,0.0130070485,0.013805508,0.0,0.0,32.514706,33.52367,35.581573,29.361935
22.718206,59.729824,1727.5635,2,0,1,13.502206,1,72.04003,2022,2,6,2,1,6,0,0,0,1,0,0,0,1,0,0,0,75.54592,76.88139,72.43486,0.043729752,0.04450279,0.041928913,37.77296,38.440697,36.21743,0.0,0.0,0.0,0.0130070485,0.013805508,17.872847,17.562386,18.64048,41.224014
24.98107,40.597122,1774.3706,1,0,0,28.872774,0,77.12078,2022,2,6,3,1,6,0,0,0,1,0,0,0,1,0,0,0,76.23531,76.88139,72.43486,0.042964708,0.043328825,0.04082285,76.23531,76.88139,72.43486,0.0,0.0,0.0,0.0,0.0,37.87323,37.554955,39.86033,32.789097
21.766912,53.6799,1117.8517,7,1,0,19.928967,0,75.34853,2022,2,6,4,1,6,0,0,0,1,0,0,0,1,0,0,0,77.11702,76.88139,72.43486,0.06898681,0.06877603,0.06479827,11.016717,10.983056,10.347837,0.012967306,0.0130070485,0.013805508,0.0,0.0,25.842499,25.921703,27.512949,37.723408
26.336529,38.576714,1351.8944,2,0,0,4.689327,1,71.397606,2022,2,6,5,1,6,0,0,0,1,0,0,0,0,1,0,0,76.34572,76.88139,82.163315,0.056473136,0.056869376,0.060776427,38.17286,38.440697,41.081657,0.0,0.0,0.0,0.0,0.0,6.142226,6.09943,5.7073245,32.45662
27.759537,46.744987,1676.7657,1,1,1,4.7936964,0,86.08527,2022,2,6,6,1,6,0,0,0,1,0,0,0,0,1,0,0,77.93568,76.88139,82.163315,0.046479765,0.045851003,0.049001068,77.93568,76.88139,82.163315,0.012831094,0.0130070485,0.012170882,0.0130070485,0.012170882,6.150837,6.235184,5.834351,37.252262
28.35772,42.098156,1974.8436,3,1,0,14.912972,0,93.38116,2022,2,6,7,1,6,0,0,0,1,0,0,0,0,1,0,0,76.30863,76.88139,82.163315,0.038640343,0.03893037,0.041604973,25.43621,25.62713,27.387772,0.013104677,0.0130070485,0.012170882,0.0,0.0,19.54297,19.397375,18.150402,35.227936
29.958815,55.970184,1418.6184,1,1,1,3.5305097,1,96.82702,2022,2,6,8,1,6,0,0,0,1,0,0,0,0,1,0,0,77.38033,76.88139,82.163315,0.054546263,0.054194555,0.05791784,77.38033,76.88139,82.163315,0.01292318,0.0130070485,0.012170882,0.0130070485,0.012170882,4.5625415,4.592151,4.2969418,42.9645
25.048836,59.93871,1655.8798,8,1,0,20.036705,1,80.88731,2022,2,6,9,1,6,0,0,0,1,0,0,0,0,1,0,0,74.39843,76.88139,82.163315,0.04492985,0.046429332,0.04961913,9.299804,9.610174,10.270414,0.013441144,0.0130070485,0.012170882,0.0,0.0,26.931623,26.061838,24.386436,42.493774
22.595293,33.609493,1013.5376,1,1,1,18.21754,1,69.220375,2022,2,6,10,1,6,0,0,0,1,0,0,0,0,1,0,0,78.22316,76.88139,72.43486,0.07717835,0.0758545,0.07146736,78.22316,76.88139,72.43486,0.012783938,0.0130070485,0.013805508,0.0130070485,0.013805508,23.28919,23.695642,25.15024,28.102394
24.009127,45.67663,1661.566,5,0,1,14.085885,0,60.91932,2022,2,6,11,1,6,0,0,0,1,0,0,0,0,1,0,0,77.00639,76.88139,72.43486,0.04634567,0.04627044,0.04359433,15.4012785,15.376279,14.486972,0.0,0.0,0.0,0.0130070485,0.013805508,18.291838,18.321579,19.44628,34.842876
22.368437,38.06663,1244.2777,6,1,1,29.363087,1,75.53857,2022,2,6,12,1,6,0,0,0,1,0,0,0,0,0,0,1,77.27699,76.88139,72.43486,0.062105905,0.06178797,0.058214385,12.8794985,12.813565,12.072476,0.012940462,0.0130070485,0.013805508,0.0130070485,0.013805508,37.997192,38.192707,40.53723,30.217533
27.539516,50.869606,1202.4963,8,0,1,13.923895,0,79.79984,2022,2,6,13,1,6,0,0,0,1,0,0,0,0,0,0,1,76.3327,76.88139,82.163315,0.06347853,0.063934825,0.068327285,9.541588,9.610174,10.270414,0.0,0.0,0.0,0.0130070485,0.012170882,18.241062,18.110878,16.946608,39.20456
20.244432,39.796803,1366.349,1,1,1,22.453032,0,71.5491,2022,2,6,14,1,6,0,0,0,1,0,0,0,0,0,0,1,76.2337,76.88139,72.43486,0.05579373,0.056267757,0.05301344,76.2337,76.88139,72.43486,0.013117557,0.0130070485,0.013805508,0.0130070485,0.013805508,29.452892,29.204767,30.997551,30.020618
29.017836,32.134792,1990.998,2,1,0,0.29986167,0,84.69091,2022,2,6,15,1,6,0,0,0,1,0,0,0,0,0,0,1,77.61918,76.88139,82.163315,0.03898506,0.0386145,0.041267402,38.80959,38.440697,41.081657,0.012883414,0.0130070485,0.012170882,0.0,0.0,0.3863242,0.39003152,0.3649581,30.576313
26.379175,56.623604,1504.3401,4,1,1,13.042606,0,83.60758,2022,2,6,16,1,6,0,0,0,1,0,0,0,0,0,0,1,76.28007,76.88139,82.163315,0.050706662,0.05110639,0.054617513,19.070017,19.220348,20.540829,0.013109584,0.0130070485,0.012170882,0.0130070485,0.012170882,17.098314,16.964582,15.874002,41.50139
27.13107,54.30234,1728.8306,6,1,0,14.439097,0,75.65002,2022,2,6,17,1,6,0,0,0,1,0,0,0,0,0,0,1,78.253,76.88139,82.163315,0.045263544,0.044470172,0.047525372,13.042167,12.813565,13.693886,0.012779063,0.0130070485,0.012170882,0.0,0.0,18.451815,18.781004,17.573654,40.716705
24.411232,38.30053,1657.3947,1,1,1,28.864792,0,75.87689,2022,2,6,18,1,6,0,0,0,1,0,0,0,0,0,1,0,75.18646,76.88139,72.43486,0.04536425,0.046386898,0.04370405,75.18646,76.88139,72.43486,0.013300267,0.0130070485,0.013805508,0.0130070485,0.013805508,38.39094,37.544575,39.84931,31.35588
24.379625,39.06645,1875.1853,6,1,1,3.8722847,0,81.097206,2022,2,6,19,1,6,0,0,0,1,0,0,0,0,0,1,0,78.61429,76.88139,72.43486,0.04192348,0.040999357,0.03862811,13.102382,12.813565,12.072476,0.012720334,0.0130070485,0.013805508,0.0130070485,0.013805508,4.9256754,5.0366993,5.3458853,31.723038
20.685806,45.277626,1943.3888,4,0,1,1.3545927,1,65.309204,2022,2,6,20,1,6,0,0,0,1,0,0,0,0,0,1,0,77.87319,76.88139,72.43486,0.040070824,0.03956048,0.03727245,19.468298,19.220348,18.108715,0.0,0.0,0.0,0.0130070485,0.013805508,1.7394851,1.7619252,1.870084,32.981716
26.302822,38.027798,1660.8242,3,0,1,14.869983,1,76.12563,2022,2,6,21,1,6,0,0,0,1,0,0,0,0,0,1,0,76.38668,76.88139,82.163315,0.045993235,0.04629111,0.049471408,25.462227,25.62713,27.387772,0.0,0.0,0.0,0.0130070485,0.012170882,19.466722,19.34146,18.09808,32.16531
23.208128,50.522987,1576.6503,8,0,0,23.509792,0,73.72565,2022,2,6,22,1,6,0,0,0,1,0,0,0,0,0,1,0,79.14937,76.88139,72.43486,0.050200965,0.04876249,0.04594225,9.893671,9.610174,9.054358,0.0,0.0,0.0,0.0,0.0,29.703068,30.579302,32.45646,36.86556
23.466028,58.221878,1548.1842,8,0,0,5.386863,1,70.17277,2022,2,6,23,1,6,0,0,0,1,0,0,0,1,0,0,0,76.426125,76.88139,72.43486,0.049365006,0.049659073,0.04678698,9.553266,9.610174,9.054358,0.0,0.0,0.0,0.0,0.0,7.048458,7.006719,7.436838,40.843952
22.46008,49.59211,1842.1108,7,1,0,13.609143,1,67.46719,2022,2,7,0,0,6,0,1,0,0,0,0,0,1,0,0,0,77.9865,76.06431,72.43486,0.042335402,0.04129193,0.03932166,11.140929,10.86633,10.347837,0.012822731,0.01314677,0.013805508,0.0,0.0,17.45064,17.891628,18.788113,36.026093
21.924343,46.186127,1495.4707,5,1,0,18.037228,0,76.654205,2022,2,7,1,0,6,0,1,0,0,0,0,0,1,0,0,0,79.2671,76.06431,72.43486,0.053004783,0.05086312,0.04843616,15.853419,15.212862,14.486972,0.0126155745,0.01314677,0.013805508,0.0,0.0,22.755,23.713129,24.901308,34.055237
